Name, AU ZERO SPOT YIELD, AU ZERO 1M YIELD, AU ZERO 2M YIELD, AU ZERO 3M YIELD, AU ZERO 6M YIELD, AU ZERO 9M YIELD, AU ZERO 1Y YIELD, AU ZERO 2Y YIELD, AU ZERO 3Y YIELD, AU ZERO 4Y YIELD, AU ZERO 5Y YIELD, AU ZERO 6Y YIELD, AU ZERO 7Y YIELD, AU ZERO 8Y YIELD, AU ZERO 9Y YIELD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Code,AU00Y00,AU00Y01,AU00Y02,AU00Y03,AU00Y06,AU00Y09,AU01Y00,AU02Y00,AU03Y00,AU04Y00,AU05Y00,AU06Y00,AU07Y00,AU08Y00,AU09Y00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,%,%,%,%,%,%,%,%,%,%,%,%,%,%,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/05/2013,3.0507,3.1361,3.1588,3.1705,3.2496,2.8704,2.9206,2.8366,2.9756,3.1414,3.2836,3.4227,3.55,3.6682,3.7709,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/05/2013,3.0466,3.1238,3.1462,3.1607,3.2416,2.8467,2.9098,2.8251,2.9615,3.1233,3.2601,3.3992,3.5264,3.6387,3.7414,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/05/2013,3.0446,3.1238,3.1443,3.1586,3.2416,2.8555,2.9186,2.8456,2.9843,3.1491,3.2859,3.4306,3.5636,3.6789,3.7876,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/05/2013,3.0446,3.1234,3.1444,3.1586,3.2416,2.8458,2.9104,2.834,2.9729,3.1389,3.2757,3.426,3.5646,3.6856,3.7943,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/05/2013,2.8881,2.9796,3.0029,3.0338,3.1236,2.7597,2.8238,2.7865,2.9307,3.0961,3.2463,3.3991,3.549,3.6815,3.7899,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/05/2013,2.8614,2.9572,2.9803,3.0111,3.1074,2.726,2.7854,2.7099,2.8582,3.0299,3.1827,3.3408,3.4961,3.6283,3.7424,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/05/2013,2.8265,2.9224,2.9657,3.0031,3.1035,2.7579,2.8207,2.77,2.927,3.0965,3.2494,3.3994,3.5406,3.6643,3.7697,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/05/2013,2.8039,2.9059,2.9597,3.0011,3.1035,2.8029,2.8693,2.8826,3.039,3.2093,3.3625,3.5268,3.6799,3.8187,3.9333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/05/2013,2.7997,2.8995,2.9537,2.997,3.0974,2.7714,2.8385,2.8212,2.9779,3.1505,3.3145,3.4785,3.6256,3.7611,3.8787,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/05/2013,2.8018,2.8976,2.9537,2.997,3.0992,2.779,2.8442,2.8314,2.9909,3.1634,3.3273,3.4914,3.6471,3.7828,3.9034,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/05/2013,2.8511,2.9018,2.9557,2.9988,3.0993,2.7818,2.8427,2.8276,2.9948,3.1767,3.3488,3.5185,3.6771,3.8157,3.9332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/05/2013,2.9108,2.9183,2.9596,2.997,3.0974,2.7514,2.8139,2.7572,2.9208,3.1049,3.2796,3.4434,3.5903,3.7257,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/05/2013,2.8655,2.9141,2.9577,2.9991,3.0974,2.7746,2.8352,2.7994,2.9523,3.1355,3.3048,3.4631,3.6101,3.7427,3.851,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/05/2013,2.8306,2.9078,2.9537,2.9991,3.1015,2.7847,2.8465,2.8147,2.9612,3.1376,3.307,3.4681,3.6181,3.7477,3.8683,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/05/2013,2.8285,2.9058,2.9516,2.997,3.0992,2.8178,2.8767,2.853,3.0047,3.1812,3.3534,3.5175,3.6733,3.809,3.9297,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/05/2013,2.8182,2.9018,2.9475,2.9927,3.0932,2.8028,2.864,2.866,3.0149,3.1916,3.361,3.528,3.6867,3.8254,3.943,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/05/2013,2.8182,2.8946,2.9401,2.9899,3.0873,2.7946,2.8596,2.8686,3.0304,3.2179,3.3901,3.5599,3.7129,3.8487,3.9664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/05/2013,2.8141,2.9049,2.9443,2.9899,3.0893,2.7791,2.8462,2.861,3.0304,3.2128,3.3823,3.5464,3.7023,3.8351,3.9558,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/05/2013,2.8141,2.905,2.9445,2.9899,3.0893,2.7719,2.8367,2.8302,2.9999,3.182,3.3513,3.5182,3.674,3.8066,3.9303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/05/2013,2.8141,2.901,2.9404,2.9899,3.0874,2.7866,2.8534,2.8763,3.051,3.2361,3.4028,3.5811,3.737,3.8757,3.9996,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/05/2013,2.8141,2.8991,2.9383,2.99,3.0855,2.7631,2.8342,2.8585,3.0513,3.2526,3.4356,3.6138,3.7755,3.9141,4.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/05/2013,2.8181,2.8989,2.9421,2.9899,3.0833,2.7742,2.8384,2.8418,3.0296,3.2292,3.4123,3.5876,3.7463,3.8879,4.0086,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/05/2013,2.8224,2.903,2.9422,2.9899,3.0813,2.7816,2.8409,2.829,3.018,3.2217,3.3992,3.5745,3.7331,3.8747,3.9953,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/06/2013,2.8224,2.903,2.9422,2.9899,3.0813,1.7645,1.5134,2.8544,3.0258,3.2253,3.4086,3.5764,3.731,3.8686,3.9854,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/06/2013,2.8224,2.903,2.9422,2.9899,3.0813,1.7827,1.5265,2.875,3.0544,3.2512,3.4345,3.6109,3.7682,3.912,4.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/06/2013,2.8224,2.903,2.9422,2.9899,3.0813,1.7035,1.4781,2.7963,2.9671,3.1716,3.3574,3.5336,3.6935,3.834,3.9628,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/06/2013,2.8224,2.903,2.9422,2.9899,3.0813,1.7109,1.4609,2.7484,2.9178,3.1277,3.319,3.5007,3.6692,3.8153,3.9407,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/06/2013,2.8363,2.8363,2.8226,2.809,2.7486,2.677,2.6693,2.7033,2.8887,3.1352,3.3256,3.5114,3.6839,3.8336,3.9629,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/06/2013,2.8414,2.8414,2.838,2.8243,2.7689,2.6886,2.6852,2.7416,2.9296,3.1817,3.3722,3.561,3.7336,3.8835,4.0099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/06/2013,2.836,2.836,2.8226,2.809,2.7689,2.6866,2.6923,2.7492,2.9504,3.2132,3.4174,3.6033,3.7731,3.9262,4.0588,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/06/2013,2.8464,2.8464,2.8431,2.819,2.7991,2.6906,2.7094,2.7746,2.9733,3.2281,3.4241,3.6102,3.7743,3.9216,4.0482,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/06/2013,2.8568,2.8568,2.8531,2.8499,2.8094,2.6989,2.7086,2.7438,2.945,3.1943,3.3877,3.5737,3.7406,3.8907,4.0202,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/06/2013,2.8568,2.8568,2.843,2.809,2.779,2.6755,2.6834,2.7184,2.917,3.1689,3.3621,3.5424,3.7063,3.8534,3.9796,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/06/2013,2.8465,2.8465,2.8329,2.809,2.779,2.6821,2.6912,2.7389,2.9401,3.1948,3.3935,3.571,3.735,3.8791,4.0056,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/06/2013,2.8566,2.8566,2.8431,2.8295,2.779,2.6932,2.6953,2.7465,2.94,3.192,3.388,3.5796,3.758,3.914,4.0465,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/06/2013,2.8464,2.8464,2.8329,2.819,2.7788,2.6893,2.6957,2.7646,2.9579,3.21,3.4088,3.5948,3.7675,3.9207,4.0502,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/06/2013,2.8465,2.8465,2.8429,2.8295,2.8195,2.7452,2.7743,2.9052,3.1301,3.4014,3.6089,3.7984,3.963,4.117,4.2472,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/06/2013,2.8465,2.8465,2.8422,2.8397,2.8092,2.7792,2.8076,3.0107,3.2934,3.5813,3.7974,3.99,4.164,4.3185,4.446,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/06/2013,2.8363,2.8363,2.8431,2.8499,2.8499,2.7937,2.8447,3.0721,3.3867,3.7073,3.9512,4.1468,4.3211,4.4728,4.6104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/06/2013,2.8566,2.8566,2.8533,2.8601,2.85,2.7796,2.8181,2.9948,3.2989,3.5975,3.8162,4.0031,4.1712,4.3228,4.4474,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/06/2013,2.8669,2.8669,2.8636,2.8599,2.8497,2.7541,2.7918,2.9668,3.2708,3.5746,3.796,4.0028,4.1883,4.3518,4.4886,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/06/2013,2.8669,2.8669,2.8633,2.8601,2.8497,2.7298,2.7672,2.9129,3.1984,3.5047,3.7315,3.9381,4.1233,4.2834,4.4199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/06/2013,2.8361,2.8361,2.8327,2.8192,2.7992,2.6991,2.7263,2.8414,3.1109,3.4224,3.6544,3.872,4.0686,4.2342,4.3797,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/07/2013,2.8358,2.8358,2.8327,2.8397,2.8093,2.7323,2.7578,2.841,3.1106,3.4222,3.6542,3.8718,4.0683,4.237,4.3794,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/07/2013,2.8564,2.8564,2.8532,2.8499,2.8294,2.7472,2.7749,2.8407,3.1104,3.422,3.654,3.8716,4.0681,4.2369,4.3794,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/07/2013,2.8566,2.8566,2.8532,2.8495,2.8193,2.7091,2.7335,2.8413,3.1108,3.4223,3.6543,3.8719,4.0684,4.2372,4.3795,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/07/2013,2.8669,2.8669,2.8633,2.8601,2.8296,2.73,2.761,2.9157,3.1932,3.5049,3.7344,3.9438,4.1261,4.2831,4.4166,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/07/2013,2.8669,2.8669,2.8634,2.8601,2.8397,2.7726,2.8099,2.9976,3.2884,3.6087,3.8413,4.0653,4.2538,4.4112,4.5512,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/07/2013,2.8667,2.8667,2.8737,2.8703,2.8499,2.7592,2.7948,2.9384,3.2371,3.568,3.8086,4.0324,4.2177,4.3717,4.4991,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/07/2013,2.8463,2.8463,2.843,2.8295,2.8091,2.7022,2.7354,2.8696,3.1629,3.4906,3.7393,3.957,4.1537,4.3136,4.4469,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/07/2013,2.8464,2.8464,2.843,2.8292,2.7991,2.6993,2.7314,2.8852,3.1732,3.5037,3.758,3.99,4.1867,4.3557,4.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2013,2.8567,2.8567,2.8429,2.8192,2.7687,2.6788,2.6954,2.8394,3.1192,3.4441,3.6927,3.9245,4.1299,4.3015,4.4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/07/2013,2.8464,2.8464,2.8327,2.7886,2.7485,2.6463,2.6685,2.8063,3.0886,3.4134,3.6591,3.885,4.0813,4.2438,4.3829,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/07/2013,2.8257,2.8257,2.802,2.7478,2.7181,2.6369,2.655,2.7808,3.0605,3.3851,3.6334,3.8563,4.0496,4.2119,4.3479,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/07/2013,2.8463,2.8463,2.8225,2.7784,2.7483,2.6758,2.6971,2.8342,3.1142,3.4363,3.6793,3.8967,4.0814,4.2381,4.3682,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/07/2013,2.8464,2.8464,2.8225,2.768,2.7585,2.6562,2.687,2.806,3.0832,3.3999,3.64,3.8573,4.0361,4.1897,4.3164,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/07/2013,2.8259,2.8259,2.8122,2.758,2.7181,2.6561,2.6728,2.8089,3.0834,3.3919,3.6265,3.8468,4.0284,4.1819,4.3118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/07/2013,2.8259,2.8259,2.802,2.7478,2.7181,2.6425,2.6632,2.7936,3.0654,3.3712,3.603,3.8231,4.0077,4.161,4.2907,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/07/2013,2.7949,2.7949,2.7816,2.7376,2.7181,2.6094,2.6365,2.7243,2.9882,3.2938,3.5336,3.759,3.9461,4.1051,4.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/07/2013,2.7848,2.7848,2.7816,2.758,2.7076,2.6273,2.6449,2.768,3.0346,3.3402,3.5774,3.8003,3.9846,4.1439,4.2736,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/07/2013,2.7849,2.7849,2.7816,2.768,2.728,2.6399,2.6643,2.7935,3.0391,3.3422,3.5767,3.811,4.0101,4.1784,4.3204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/07/2013,2.7644,2.7644,2.761,2.758,2.6978,2.6395,2.655,2.7963,3.0497,3.3581,3.6038,3.8381,4.0401,4.2054,4.3475,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/07/2013,2.7644,2.7644,2.7713,2.758,2.6978,2.623,2.6393,2.7707,3.032,3.343,3.5857,3.8114,4.0045,4.1668,4.3057,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/07/2013,2.744,2.744,2.751,2.7478,2.6978,2.6068,2.6268,2.758,3.0193,3.3301,3.5756,3.8125,4.0085,4.1768,4.3156,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/07/2013,2.7233,2.7233,2.7203,2.707,2.647,2.5456,2.5572,2.656,2.917,3.2249,3.4671,3.7092,3.9162,4.0991,4.2467,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2013,2.6824,2.6824,2.6794,2.666,2.6065,2.5239,2.5297,2.6642,2.9225,3.233,3.4862,3.7368,3.9527,4.1446,4.2921,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/08/2013,2.6721,2.6721,2.669,2.6458,2.5965,2.5105,2.5209,2.6438,2.8993,3.2124,3.4574,3.7165,3.9381,4.1237,4.2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/08/2013,2.6514,2.6514,2.6487,2.6356,2.6066,2.4936,2.516,2.6001,2.8557,3.1713,3.4243,3.6689,3.8786,4.061,4.2083,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/08/2013,2.6412,2.6412,2.6384,2.6254,2.5864,2.4813,2.4984,2.6029,2.8532,3.1688,3.4135,3.6581,3.8766,4.0619,4.2092,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/08/2013,2.6311,2.6311,2.6283,2.6203,2.5761,2.5076,2.5167,2.6439,2.8969,3.2072,3.4521,3.694,3.9039,4.0836,4.2342,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/08/2013,2.6209,2.6209,2.6181,2.615,2.5762,2.4852,2.4941,2.6056,2.8611,3.1686,3.4188,3.6606,3.8674,4.0499,4.1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/08/2013,2.6312,2.6312,2.6281,2.6254,2.5661,2.5106,2.5138,2.644,2.8995,3.2017,3.4439,3.6774,3.8757,4.0463,4.1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/08/2013,2.6312,2.6312,2.6282,2.6254,2.5864,2.5241,2.5384,2.6925,2.9507,3.2506,3.4874,3.7126,3.9083,4.0761,4.2176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/08/2013,2.6312,2.6312,2.6282,2.6254,2.5864,2.5337,2.5568,2.6999,2.9555,3.2532,3.4895,3.712,3.9048,4.0754,4.2067,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/08/2013,2.6413,2.6413,2.5954,2.6458,2.6166,2.56,2.5875,2.7587,3.0329,3.3361,3.5783,3.8153,4.0259,4.2062,4.3543,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/08/2013,2.6721,2.6721,2.6155,2.6558,2.6268,2.5782,2.6064,2.7946,3.0714,3.3828,3.6307,3.8621,4.0671,4.2416,4.3868,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/08/2013,2.6312,2.6312,2.6281,2.605,2.5762,2.5776,2.6005,2.8309,3.1235,3.448,3.702,3.9394,4.1506,4.3252,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/08/2013,2.6414,2.6414,2.6384,2.6254,2.5864,2.5821,2.6015,2.8335,3.1339,3.4667,3.7262,3.9693,4.1775,4.3553,4.5069,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/08/2013,2.631,2.631,2.6283,2.605,2.5864,2.5842,2.6157,2.8539,3.1807,3.519,3.7842,4.0274,4.2359,4.4168,4.5656,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/08/2013,2.6311,2.6311,2.6283,2.605,2.5862,2.5489,2.5829,2.7795,3.1089,3.4495,3.7227,3.9656,4.1794,4.3571,4.5087,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/08/2013,2.6312,2.6312,2.6283,2.6048,2.5863,2.574,2.5974,2.8284,3.1604,3.5012,3.7718,4.0178,4.2291,4.4069,4.5556,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/08/2013,2.6414,2.6414,2.6383,2.6254,2.6168,2.5851,2.6222,2.8383,3.1915,3.5431,3.8139,4.0601,4.2745,4.4586,4.6137,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/08/2013,2.6312,2.6312,2.6282,2.6254,2.6168,2.5679,2.6044,2.7972,3.1424,3.4886,3.7536,3.988,4.1963,4.3741,4.5163,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/08/2013,2.631,2.631,2.6283,2.6254,2.6168,2.5543,2.591,2.7845,3.1296,3.4757,3.7406,3.9693,4.1716,4.3432,4.4824,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/08/2013,2.6311,2.6311,2.6283,2.6254,2.6067,2.5384,2.5679,2.7435,3.086,3.4237,3.6829,3.9142,4.1104,4.2789,4.4179,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/08/2013,2.6312,2.6312,2.6283,2.6255,2.5967,2.5503,2.5766,2.7873,3.1166,3.4491,3.6974,3.9346,4.1398,4.3114,4.4567,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/08/2013,2.621,2.621,2.6179,2.6153,2.5866,2.5508,2.5758,2.7848,3.1167,3.4545,3.7056,3.9458,4.1509,4.3255,4.4677,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/08/2013,2.6108,2.6108,2.6078,2.5847,2.5664,2.5318,2.5548,2.7516,3.0781,3.4186,3.675,3.9178,4.1257,4.3032,4.4545,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/09/2013,2.5903,2.5903,2.5943,2.5847,2.5748,2.5451,2.5742,2.8184,3.1582,3.5016,3.7611,4.0042,4.2125,4.3841,4.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/09/2013,2.6105,2.6105,2.6079,2.5949,2.5866,2.5817,2.6191,2.8951,3.259,3.6109,3.8734,4.1084,4.3082,4.4713,4.6174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/09/2013,2.6208,2.6208,2.6181,2.6051,2.6069,2.6135,2.6518,2.9541,3.3313,3.678,3.924,4.1479,4.3362,4.4875,4.6245,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/09/2013,2.6312,2.6312,2.6281,2.6153,2.6169,2.6358,2.6788,2.9899,3.3698,3.7275,3.985,4.2234,4.4238,4.5903,4.7337,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/09/2013,2.6108,2.6108,2.618,2.6153,2.6272,2.5984,2.6405,2.8999,3.2954,3.6638,3.9292,4.17,4.37,4.5393,4.6759,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/09/2013,2.6108,2.6108,2.6079,2.6051,2.6069,2.59,2.623,2.9002,3.2825,3.6508,3.9161,4.1482,4.3393,4.4963,4.6363,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/09/2013,2.6106,2.6106,2.6181,2.6255,2.6272,2.6334,2.6676,2.9615,3.3679,3.7392,4.002,4.2316,4.4229,4.5804,4.7176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/09/2013,2.6107,2.6107,2.6181,2.6153,2.6272,2.6272,2.6649,2.9409,3.3419,3.7104,3.9759,4.2083,4.4026,4.5599,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/09/2013,2.6005,2.6005,2.6077,2.6051,2.5967,2.5891,2.6126,2.8772,3.2646,3.6299,3.8897,4.119,4.3159,4.4759,4.6157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2013,2.6108,2.6108,2.6078,2.6051,2.6069,2.5978,2.6277,2.8718,3.2619,3.641,3.909,4.1381,4.3351,4.4951,4.6348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/09/2013,2.5903,2.5903,2.5977,2.5949,2.5866,2.5927,2.6113,2.8772,3.2541,3.6114,3.8711,4.1002,4.2971,4.457,4.5969,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/09/2013,2.6106,2.6106,2.6079,2.6051,2.6069,2.6186,2.6461,2.9257,3.3002,3.6577,3.912,4.1414,4.3355,4.4989,4.6325,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/09/2013,2.6004,2.6004,2.5977,2.5847,2.617,2.6239,2.6703,2.9667,3.3387,3.6882,3.9455,4.1838,4.387,4.5596,4.6964,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/09/2013,2.5903,2.5903,2.5873,2.5745,2.5764,2.5888,2.6225,2.8694,3.2014,3.5342,3.7857,4.0177,4.2262,4.3981,4.5344,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/09/2013,2.5903,2.5903,2.5874,2.5745,2.5866,2.5917,2.6318,2.864,3.204,3.5451,3.7992,4.0369,4.2425,4.4145,4.5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/09/2013,2.5903,2.5903,2.5977,2.6049,2.6069,2.5959,2.6308,2.8562,3.191,3.5347,3.7888,4.0207,4.2203,4.3861,4.5225,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/09/2013,2.6003,2.6003,2.5977,2.5948,2.5866,2.5763,2.6021,2.787,3.1112,3.4464,3.6946,3.9233,4.1167,4.2792,4.4091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/09/2013,2.6004,2.6004,2.5977,2.5949,2.5968,2.5671,2.5982,2.7793,3.085,3.4148,3.6603,3.886,4.0852,4.2568,4.3895,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/09/2013,2.621,2.621,2.608,2.6051,2.5967,2.5707,2.6022,2.8076,3.116,3.4459,3.6914,3.9144,4.1167,4.2883,4.4212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/09/2013,2.6209,2.6209,2.618,2.6253,2.6068,2.5654,2.5932,2.7819,3.0902,3.4201,3.6656,3.8914,4.0877,4.2501,4.3828,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/09/2013,2.59,2.59,2.5874,2.5744,2.5663,2.5448,2.5725,2.8004,3.1059,3.4358,3.6813,3.9071,4.1035,4.2689,4.4018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2013,2.6209,2.6209,2.618,2.6253,2.6068,2.5851,2.6216,2.8656,3.1643,3.4981,3.7438,3.9692,4.1618,4.3167,4.4442,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/2013,2.6004,2.6004,2.5977,2.5946,2.5967,2.5733,2.6041,2.8102,3.1423,3.4776,3.7175,3.9321,4.1138,4.2645,4.3915,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/2013,2.5902,2.5902,2.5874,2.5846,2.5967,2.5768,2.6125,2.8385,3.1652,3.498,3.7354,3.95,4.1319,4.2826,4.4127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2013,2.59,2.59,2.5977,2.605,2.6068,2.6019,2.6394,2.9103,3.2531,3.5861,3.8293,4.0615,4.2584,4.4275,4.561,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2013,2.6002,2.6002,2.5977,2.5948,2.5967,2.5892,2.6216,2.8693,3.2119,3.5448,3.7878,4.0084,4.2052,4.368,4.4982,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/2013,2.6003,2.6003,2.5977,2.5948,2.5967,2.6097,2.6436,2.8922,3.2456,3.5894,3.8408,4.07,4.2639,4.424,4.5543,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/10/2013,2.6004,2.6004,2.5977,2.5844,2.6169,2.6108,2.6625,2.9126,3.2607,3.6047,3.8589,4.0825,4.2647,4.4219,4.5491,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/10/2013,2.6004,2.6004,2.6179,2.6152,2.6473,2.6506,2.7079,2.979,3.3221,3.6608,3.9155,4.1452,4.3336,4.494,4.6277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/2013,2.6107,2.6107,2.6078,2.6254,2.6473,2.6472,2.704,2.9687,3.2985,3.6347,3.8865,4.1161,4.3044,4.4616,4.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/10/2013,2.6105,2.6105,2.6079,2.605,2.6271,2.629,2.6835,2.9433,3.2914,3.6302,3.8846,4.1256,4.3256,4.4857,4.6193,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/10/2013,2.5901,2.5901,2.5977,2.5948,2.6271,2.6493,2.7108,3.01,3.3638,3.7136,3.9766,4.2121,4.4095,4.5731,4.7037,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/10/2013,2.6004,2.6004,2.6079,2.615,2.6368,2.6559,2.7183,2.9841,3.3457,3.6982,3.9639,4.208,4.4112,4.5777,4.7146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/10/2013,2.6107,2.6107,2.6077,2.605,2.627,2.6315,2.6827,2.902,3.2607,3.6127,3.8754,4.1134,4.3103,4.4734,4.6037,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/10/2013,2.6004,2.6004,2.5976,2.5948,2.6271,2.6179,2.6694,2.9073,3.2554,3.6048,3.8647,4.0969,4.2879,4.448,4.5782,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/10/2013,2.59,2.59,2.5874,2.5846,2.6169,2.62,2.6725,2.9305,3.2787,3.6255,3.8798,4.1121,4.3062,4.4601,4.5938,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/10/2013,2.6003,2.6003,2.6079,2.605,2.6372,2.6133,2.6668,2.8866,3.2295,3.5734,3.8276,4.0597,4.2505,4.4075,4.5378,,,,,,,,,,,,,,,,,,,,,,,,,,,,
